#SampleID	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIa	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	d__Bacteria;p__Myxococcota;c__Polyangia	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	d__Bacteria;p__Chloroflexi;c__Chloroflexia	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	d__Bacteria;p__Bacteroidota;c__Bacteroidia	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	d__Bacteria;p__Firmicutes;c__Bacilli	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia	d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae	d__Bacteria;p__Myxococcota;c__Myxococcia	d__Bacteria;p__Nitrospirota;c__Nitrospiria	d__Bacteria;p__Patescibacteria;c__Berkelbacteria	d__Bacteria;p__Chloroflexi;c__Anaerolineae	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria	d__Bacteria;p__Patescibacteria;c__Saccharimonadia	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIb	d__Bacteria;p__Dependentiae;c__Babeliae	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia	d__Bacteria;p__Patescibacteria;c__Parcubacteria	d__Bacteria;p__Gemmatimonadota;c__Longimicrobia	d__Bacteria;p__Planctomycetota;c__Phycisphaerae	d__Bacteria;p__Acidobacteriota;c__Blastocatellia	d__Bacteria;p__Acidobacteriota;c__Holophagae	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia	d__Bacteria;p__Patescibacteria;c__Gracilibacteria	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia	d__Bacteria;p__Firmicutes;c__Clostridia	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia	d__Bacteria;p__Chloroflexi;c__TK10	d__Bacteria;p__Bacteroidota;c__Kapabacteria	d__Bacteria;p__WPS-2;c__WPS-2	d__Bacteria;p__Planctomycetota;c__BD7-11	d__Bacteria;p__Spirochaetota;c__Spirochaetia	d__Bacteria;p__Entotheonellaeota;c__Entotheonellia	d__Bacteria;p__Chloroflexi;c__OLB14	d__Bacteria;p__Firmicutes;c__Negativicutes	d__Bacteria;p__Acidobacteriota;c__Subgroup_5	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group	d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B)	d__Bacteria;p__Deinococcota;c__Deinococci	d__Bacteria;p__Planctomycetota;c__Planctomycetes	d__Bacteria;p__Abditibacteriota;c__Abditibacteria	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria	d__Bacteria;p__Chloroflexi;c__KD4-96	d__Bacteria;p__Planctomycetota;c__vadinHA49	d__Bacteria;p__RCP2-54;c__RCP2-54	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia	d__Bacteria;p__Cyanobacteria;c__Sericytochromatia	d__Bacteria;p__Desulfobacterota;c__uncultured	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	d__Bacteria;p__Sumerlaeota;c__Sumerlaeia	d__Bacteria;p__Myxococcota;c__bacteriap25	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia	d__Bacteria;p__Gemmatimonadota;c__AKAU4049	d__Bacteria;p__Actinobacteriota;c__MB-A2-108	d__Bacteria;p__Spirochaetota;c__Leptospirae	d__Bacteria;p__Firmicutes;c__BRH-c20a	d__Bacteria;p__Chloroflexi;c__Gitt-GS-136	d__Bacteria;p__Chloroflexi;c__AD3	d__Bacteria;p__Bacteroidota;c__Ignavibacteria	d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group	d__Bacteria;p__Firmicutes;c__Desulfitobacteriia	d__Bacteria;p__Patescibacteria;c__Microgenomatia	d__Bacteria;p__Bacteroidota;c__Rhodothermia	d__Bacteria;p__Planctomycetota;c__Pla4_lineage	d__Bacteria;p__Planctomycetota;c__OM190	d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc	d__Bacteria;p__Patescibacteria;c__Kazania	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	d__Bacteria;p__Acidobacteriota;c__Subgroup_25	d__Bacteria;p__Patescibacteria;c__CPR2	d__Bacteria;p__Latescibacterota;c__Latescibacterota	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia	d__Bacteria;p__Patescibacteria;c__ABY1	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia	d__Bacteria;p__Acidobacteriota;c__Subgroup_22
SRR5224580	0.0	130.0	3500.0	395.0	732.0	15.0	3692.0	4002.0	2632.0	2226.0	671.0	537.0	0.0	217.0	271.0	21.0	82.0	72.0	13.0	670.0	458.0	775.0	30.0	43.0	0.0	34.0	0.0	0.0	197.0	319.0	0.0	0.0	37.0	32.0	0.0	115.0	8.0	636.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224581	0.0	33.0	3163.0	1019.0	1134.0	0.0	4814.0	306.0	5386.0	1145.0	37.0	0.0	0.0	173.0	0.0	0.0	70.0	0.0	0.0	149.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	23.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224582	0.0	57.0	2449.0	739.0	705.0	37.0	1708.0	3126.0	1331.0	1153.0	340.0	335.0	0.0	229.0	327.0	0.0	24.0	7.0	0.0	612.0	22.0	376.0	56.0	0.0	0.0	54.0	0.0	0.0	111.0	259.0	110.0	16.0	43.0	37.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224583	0.0	184.0	3088.0	251.0	737.0	13.0	2415.0	987.0	1871.0	2697.0	309.0	289.0	0.0	94.0	235.0	0.0	45.0	17.0	98.0	269.0	192.0	355.0	94.0	0.0	0.0	0.0	0.0	0.0	75.0	320.0	16.0	0.0	30.0	150.0	6.0	145.0	14.0	248.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224585	0.0	59.0	3431.0	804.0	1398.0	27.0	2317.0	691.0	5354.0	1589.0	162.0	152.0	0.0	340.0	42.0	36.0	105.0	161.0	177.0	386.0	353.0	488.0	99.0	0.0	0.0	121.0	0.0	0.0	39.0	704.0	0.0	0.0	217.0	59.0	0.0	0.0	56.0	31.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224586	0.0	67.0	2602.0	570.0	769.0	0.0	2884.0	3256.0	3520.0	1912.0	408.0	256.0	8.0	74.0	117.0	0.0	44.0	0.0	10.0	263.0	250.0	424.0	35.0	0.0	0.0	0.0	51.0	0.0	125.0	368.0	193.0	0.0	98.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224587	0.0	0.0	2126.0	284.0	345.0	0.0	2670.0	721.0	5232.0	1430.0	53.0	123.0	0.0	76.0	0.0	0.0	44.0	18.0	20.0	102.0	4.0	0.0	0.0	0.0	0.0	20.0	27.0	0.0	0.0	72.0	59.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224588	24.0	13.0	2975.0	624.0	1010.0	22.0	1811.0	4689.0	1574.0	1427.0	243.0	494.0	45.0	259.0	161.0	0.0	0.0	231.0	33.0	786.0	508.0	939.0	0.0	18.0	0.0	34.0	162.0	0.0	300.0	257.0	129.0	0.0	175.0	15.0	0.0	0.0	35.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224589	24.0	153.0	5200.0	816.0	1093.0	75.0	2877.0	4339.0	4658.0	3676.0	567.0	884.0	0.0	254.0	215.0	0.0	83.0	0.0	0.0	554.0	918.0	885.0	0.0	0.0	0.0	150.0	0.0	0.0	259.0	737.0	0.0	50.0	352.0	34.0	0.0	229.0	0.0	261.0	0.0	115.0	75.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	68.0	0.0	0.0	0.0	69.0	0.0	62.0	0.0	23.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224590	0.0	82.0	4450.0	727.0	798.0	0.0	2399.0	955.0	5366.0	1812.0	65.0	136.0	0.0	49.0	0.0	0.0	0.0	0.0	17.0	291.0	798.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	286.0	0.0	0.0	0.0	36.0	0.0	47.0	0.0	23.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224591	25.0	135.0	3290.0	1249.0	1134.0	120.0	2452.0	3033.0	3581.0	4149.0	842.0	1202.0	0.0	272.0	266.0	0.0	10.0	0.0	48.0	646.0	27.0	701.0	111.0	24.0	0.0	0.0	0.0	11.0	147.0	161.0	120.0	0.0	64.0	30.0	0.0	126.0	0.0	556.0	0.0	84.0	0.0	10.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	6.0	0.0	17.0	0.0	0.0	89.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224592	54.0	201.0	5529.0	1885.0	2251.0	116.0	4556.0	6017.0	3316.0	4701.0	1168.0	2124.0	0.0	221.0	366.0	0.0	179.0	45.0	40.0	931.0	530.0	2000.0	128.0	45.0	0.0	242.0	0.0	14.0	293.0	782.0	0.0	0.0	553.0	30.0	29.0	65.0	0.0	493.0	0.0	87.0	48.0	20.0	0.0	0.0	0.0	33.0	0.0	0.0	27.0	26.0	0.0	20.0	0.0	0.0	0.0	0.0	36.0	13.0	45.0	13.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224593	0.0	0.0	2486.0	847.0	440.0	0.0	2911.0	550.0	3656.0	1509.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	124.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0	29.0	50.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224594	0.0	0.0	2508.0	476.0	936.0	0.0	2014.0	2991.0	1754.0	1689.0	844.0	579.0	0.0	131.0	0.0	0.0	25.0	0.0	0.0	298.0	37.0	892.0	51.0	28.0	0.0	10.0	78.0	0.0	69.0	197.0	46.0	0.0	94.0	70.0	0.0	0.0	0.0	41.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224597	27.0	0.0	2317.0	121.0	309.0	50.0	2201.0	2577.0	985.0	2800.0	656.0	822.0	0.0	331.0	107.0	0.0	0.0	104.0	0.0	1306.0	8.0	234.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	41.0	26.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224598	0.0	0.0	2362.0	481.0	907.0	0.0	2668.0	1983.0	4171.0	1458.0	428.0	85.0	0.0	0.0	125.0	0.0	0.0	0.0	51.0	341.0	33.0	337.0	41.0	0.0	0.0	20.0	0.0	0.0	55.0	161.0	30.0	0.0	19.0	24.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224599	0.0	0.0	2690.0	213.0	109.0	0.0	2043.0	391.0	2951.0	1188.0	146.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	12.0	176.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224600	0.0	0.0	3101.0	1244.0	1685.0	59.0	2569.0	5504.0	2811.0	1958.0	550.0	548.0	22.0	304.0	169.0	0.0	72.0	82.0	34.0	690.0	913.0	1149.0	108.0	64.0	72.0	81.0	271.0	0.0	270.0	216.0	24.0	0.0	169.0	115.0	0.0	0.0	0.0	41.0	0.0	16.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	12.0	0.0	7.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224601	0.0	59.0	1509.0	729.0	676.0	42.0	1356.0	954.0	2210.0	788.0	166.0	139.0	11.0	36.0	0.0	36.0	60.0	0.0	0.0	9.0	241.0	207.0	54.0	31.0	16.0	58.0	0.0	0.0	104.0	391.0	59.0	0.0	123.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	16.0	0.0	0.0	0.0	44.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224603	0.0	0.0	2229.0	330.0	425.0	0.0	1396.0	1888.0	2216.0	1827.0	601.0	269.0	0.0	132.0	0.0	0.0	0.0	0.0	0.0	409.0	22.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	108.0	31.0	0.0	83.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224604	0.0	0.0	2769.0	461.0	219.0	0.0	2171.0	149.0	4031.0	1792.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	91.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224605	14.0	24.0	3742.0	1439.0	2146.0	31.0	3601.0	3054.0	4234.0	3752.0	925.0	1124.0	0.0	412.0	297.0	0.0	0.0	353.0	417.0	693.0	334.0	761.0	166.0	0.0	0.0	45.0	24.0	0.0	313.0	560.0	0.0	0.0	139.0	80.0	0.0	0.0	0.0	348.0	0.0	0.0	45.0	0.0	0.0	34.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	11.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224607	0.0	0.0	2504.0	692.0	247.0	0.0	3315.0	868.0	5108.0	1516.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224608	25.0	0.0	2744.0	381.0	369.0	19.0	2293.0	3938.0	1657.0	3877.0	506.0	1131.0	0.0	118.0	307.0	0.0	0.0	61.0	0.0	920.0	18.0	706.0	163.0	0.0	0.0	0.0	0.0	0.0	145.0	125.0	39.0	0.0	64.0	114.0	0.0	124.0	0.0	288.0	0.0	0.0	9.0	27.0	0.0	0.0	0.0	22.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224609	0.0	8.0	3162.0	335.0	655.0	21.0	3045.0	3341.0	2071.0	2715.0	715.0	618.0	0.0	164.0	199.0	7.0	58.0	94.0	0.0	396.0	179.0	570.0	0.0	0.0	0.0	64.0	0.0	0.0	87.0	390.0	0.0	26.0	256.0	69.0	0.0	101.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	10.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224610	0.0	0.0	2428.0	202.0	114.0	0.0	2327.0	0.0	3324.0	1639.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224611	50.0	0.0	3820.0	454.0	1457.0	19.0	2569.0	4541.0	3588.0	1318.0	484.0	208.0	0.0	68.0	225.0	34.0	48.0	88.0	19.0	500.0	303.0	734.0	67.0	70.0	36.0	38.0	206.0	0.0	0.0	277.0	28.0	0.0	236.0	67.0	0.0	25.0	5.0	76.0	0.0	0.0	111.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224614	0.0	0.0	2115.0	237.0	851.0	0.0	1273.0	2998.0	1959.0	1237.0	335.0	195.0	0.0	48.0	246.0	0.0	15.0	15.0	7.0	703.0	96.0	539.0	74.0	11.0	0.0	84.0	13.0	0.0	27.0	152.0	11.0	0.0	0.0	171.0	0.0	0.0	0.0	128.0	0.0	13.0	16.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224617	0.0	17.0	2079.0	809.0	1200.0	33.0	1995.0	3097.0	2626.0	1378.0	280.0	169.0	0.0	55.0	129.0	0.0	32.0	0.0	19.0	557.0	270.0	722.0	51.0	37.0	31.0	59.0	30.0	0.0	0.0	250.0	74.0	0.0	83.0	145.0	0.0	96.0	18.0	117.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224618	23.0	0.0	3080.0	737.0	637.0	76.0	2690.0	2484.0	2800.0	1262.0	544.0	187.0	0.0	142.0	140.0	0.0	140.0	0.0	0.0	402.0	92.0	585.0	56.0	23.0	0.0	81.0	5.0	0.0	113.0	337.0	54.0	0.0	103.0	127.0	0.0	137.0	0.0	101.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
