#SampleID	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	d__Bacteria;p__Myxococcota;c__Myxococcia	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes	d__Bacteria;p__Firmicutes;c__Bacilli	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria	d__Bacteria;p__Dependentiae;c__Babeliae	d__Bacteria;p__Myxococcota;c__Polyangia	d__Bacteria;p__Nitrospirota;c__Nitrospiria	d__Bacteria;p__Bacteroidota;c__Bacteroidia	d__Bacteria;p__Gemmatimonadota;c__Longimicrobia	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia	d__Bacteria;p__Chloroflexi;c__Anaerolineae	d__Bacteria;p__Abditibacteriota;c__Abditibacteria	d__Bacteria;p__Acidobacteriota;c__Subgroup_5	d__Bacteria;p__Planctomycetota;c__Phycisphaerae	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria	d__Bacteria;p__Acidobacteriota;c__Subgroup_25	d__Bacteria;p__Firmicutes;c__Clostridia	d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIa	d__Bacteria;p__Planctomycetota;c__Pla4_lineage	d__Bacteria;p__Bacteroidota;c__Kapabacteria	d__Bacteria;p__Armatimonadota;c__Armatimonadia	d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B)	d__Bacteria;p__Entotheonellaeota;c__Entotheonellia	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria	d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIb	d__Bacteria;p__Acidobacteriota;c__Holophagae	d__Bacteria;p__Cyanobacteria;c__Sericytochromatia	d__Bacteria;p__Planctomycetota;c__Planctomycetes	d__Bacteria;p__Desulfobacterota;c__uncultured	d__Bacteria;p__Armatimonadota;c__Chthonomonadetes	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria	d__Bacteria;p__MBNT15;c__MBNT15	d__Bacteria;p__Bacteroidota;c__Ignavibacteria	d__Bacteria;p__Firmicutes;c__Desulfitobacteriia	d__Bacteria;p__Planctomycetota;c__vadinHA49	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia	d__Bacteria;p__Acidobacteriota;c__Blastocatellia	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia	d__Bacteria;p__Myxococcota;c__bacteriap25	d__Bacteria;p__Chloroflexi;c__Chloroflexia	d__Bacteria;p__NB1-j;c__NB1-j	d__Bacteria;p__FCPU426;c__FCPU426	d__Bacteria;p__Actinobacteriota;c__MB-A2-108	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	d__Bacteria;p__Chloroflexi;c__KD4-96	d__Bacteria;p__Acidobacteriota;c__Subgroup_22	d__Bacteria;p__Chloroflexi;c__AD3	d__Bacteria;p__Armatimonadota;c__uncultured	d__Bacteria;p__Acidobacteriota;c__Subgroup_11	d__Bacteria;p__Patescibacteria;c__Saccharimonadia	d__Bacteria;p__Latescibacterota;c__Latescibacteria	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc	d__Bacteria;p__Patescibacteria;c__Berkelbacteria	d__Bacteria;p__Chloroflexi;c__Gitt-GS-136	d__Bacteria;p__Campylobacterota;c__Campylobacteria	d__Bacteria;p__Dadabacteria;c__Dadabacteriia	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia	d__Bacteria;p__Spirochaetota;c__Leptospirae	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia	d__Bacteria;p__Latescibacterota;c__Latescibacterota	d__Bacteria;p__Firmicutes;c__Negativicutes	d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66
SRR8743444	0.0	4072.0	2255.0	13.0	5137.0	50.0	2829.0	656.0	1884.0	1854.0	6.0	11.0	171.0	14.0	1031.0	0.0	76.0	22.0	0.0	10.0	9.0	0.0	0.0	0.0	44.0	0.0	3.0	0.0	0.0	0.0	7.0	7.0	0.0	0.0	21.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743445	6.0	7120.0	4240.0	287.0	5327.0	143.0	3791.0	1602.0	2982.0	3587.0	3.0	30.0	471.0	96.0	1684.0	0.0	284.0	18.0	0.0	12.0	15.0	3.0	11.0	0.0	83.0	0.0	29.0	0.0	63.0	0.0	16.0	31.0	0.0	0.0	19.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743446	0.0	2967.0	232.0	111.0	6209.0	0.0	3143.0	269.0	540.0	581.0	0.0	3.0	27.0	13.0	2171.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743447	0.0	3877.0	1678.0	702.0	4299.0	115.0	2561.0	1383.0	2326.0	4241.0	0.0	9.0	256.0	84.0	748.0	3.0	207.0	0.0	0.0	11.0	24.0	0.0	123.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	112.0	0.0	0.0	10.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743456	7.0	7535.0	3507.0	1109.0	8483.0	252.0	5228.0	2536.0	4163.0	8873.0	25.0	39.0	805.0	191.0	1528.0	8.0	443.0	6.0	0.0	2.0	64.0	0.0	555.0	4.0	68.0	0.0	24.0	0.0	25.0	0.0	16.0	0.0	0.0	14.0	140.0	0.0	0.0	23.0	0.0	0.0	0.0	4.0	10.0	0.0	0.0	0.0	8.0	0.0	8.0	0.0	96.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743457	0.0	2210.0	992.0	0.0	5973.0	12.0	2542.0	111.0	476.0	648.0	0.0	0.0	118.0	0.0	733.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743461	4.0	4327.0	262.0	27.0	2512.0	8.0	3452.0	148.0	225.0	177.0	0.0	0.0	304.0	12.0	3765.0	0.0	50.0	4.0	0.0	4.0	9.0	0.0	15.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	13.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	353.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743462	0.0	4165.0	213.0	37.0	5614.0	23.0	4537.0	247.0	529.0	479.0	0.0	2.0	53.0	0.0	3671.0	0.0	17.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743463	0.0	3411.0	641.0	105.0	3765.0	17.0	2496.0	556.0	1048.0	1017.0	0.0	0.0	117.0	18.0	2019.0	0.0	76.0	10.0	0.0	0.0	0.0	0.0	28.0	0.0	11.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	37.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743465	0.0	4060.0	508.0	153.0	8549.0	0.0	4258.0	325.0	1129.0	665.0	0.0	2.0	54.0	9.0	3144.0	0.0	39.0	24.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	12.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743466	20.0	3086.0	1339.0	216.0	1948.0	77.0	2958.0	983.0	1876.0	1547.0	0.0	0.0	236.0	103.0	497.0	0.0	257.0	45.0	3.0	8.0	0.0	0.0	0.0	13.0	16.0	0.0	34.0	0.0	0.0	0.0	14.0	7.0	5.0	0.0	75.0	0.0	11.0	0.0	3.0	0.0	0.0	0.0	18.0	0.0	0.0	5.0	31.0	0.0	0.0	8.0	40.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0
SRR8743468	0.0	7598.0	4714.0	871.0	18295.0	206.0	3669.0	1036.0	4295.0	12736.0	0.0	19.0	553.0	45.0	809.0	0.0	214.0	7.0	0.0	14.0	17.0	0.0	53.0	2.0	80.0	0.0	8.0	0.0	30.0	0.0	0.0	29.0	0.0	10.0	17.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743469	0.0	2930.0	1244.0	350.0	2574.0	62.0	1797.0	908.0	1159.0	3112.0	0.0	4.0	274.0	20.0	370.0	0.0	187.0	0.0	4.0	3.0	9.0	0.0	42.0	0.0	9.0	0.0	0.0	0.0	24.0	0.0	10.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743472	0.0	2586.0	1416.0	29.0	6085.0	36.0	1804.0	237.0	821.0	1170.0	0.0	5.0	204.0	0.0	1133.0	0.0	38.0	16.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	14.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743482	6.0	5226.0	2050.0	854.0	5696.0	146.0	3374.0	1871.0	2722.0	5817.0	0.0	23.0	567.0	123.0	1148.0	0.0	284.0	108.0	5.0	3.0	34.0	2.0	184.0	6.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	0.0	9.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743484	14.0	5084.0	2347.0	617.0	4062.0	116.0	2773.0	1926.0	2109.0	4521.0	0.0	24.0	403.0	101.0	744.0	9.0	227.0	73.0	6.0	4.0	0.0	0.0	131.0	0.0	51.0	0.0	0.0	0.0	9.0	0.0	4.0	0.0	7.0	0.0	115.0	0.0	18.0	6.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743486	0.0	6027.0	3676.0	182.0	4684.0	129.0	2338.0	1151.0	2384.0	3448.0	0.0	14.0	414.0	40.0	1151.0	0.0	212.0	81.0	0.0	0.0	0.0	0.0	26.0	3.0	54.0	0.0	0.0	0.0	49.0	0.0	7.0	9.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743488	6.0	3274.0	1805.0	51.0	4842.0	14.0	4293.0	306.0	827.0	1066.0	0.0	8.0	277.0	16.0	2413.0	0.0	134.0	47.0	4.0	15.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	16.0	0.0	11.0	28.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743490	4.0	3111.0	1313.0	366.0	2975.0	92.0	1966.0	1276.0	1610.0	2787.0	0.0	15.0	294.0	73.0	562.0	0.0	197.0	0.0	0.0	5.0	0.0	5.0	60.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	72.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743491	0.0	4646.0	1451.0	74.0	11168.0	31.0	6038.0	249.0	705.0	931.0	0.0	10.0	61.0	0.0	2274.0	0.0	26.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	24.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743492	0.0	2846.0	1177.0	369.0	2172.0	86.0	1317.0	1013.0	1429.0	2809.0	0.0	9.0	136.0	34.0	265.0	0.0	99.0	2.0	5.0	0.0	0.0	0.0	92.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743493	0.0	1760.0	719.0	7.0	6486.0	13.0	2643.0	159.0	403.0	498.0	0.0	6.0	63.0	11.0	1229.0	0.0	6.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	7.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743494	7.0	5100.0	580.0	150.0	9029.0	26.0	5957.0	644.0	1023.0	1434.0	0.0	12.0	178.0	21.0	5352.0	0.0	65.0	5.0	0.0	0.0	6.0	0.0	78.0	0.0	19.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	8.0	0.0	6.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743499	17.0	7297.0	2647.0	742.0	5838.0	221.0	3788.0	1959.0	2466.0	6301.0	0.0	12.0	731.0	87.0	980.0	11.0	498.0	6.0	9.0	7.0	0.0	0.0	222.0	0.0	31.0	0.0	22.0	0.0	20.0	0.0	23.0	16.0	4.0	0.0	111.0	0.0	19.0	10.0	0.0	0.0	9.0	0.0	15.0	0.0	0.0	0.0	94.0	0.0	8.0	0.0	59.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743501	0.0	3052.0	210.0	19.0	5414.0	26.0	2735.0	159.0	248.0	402.0	0.0	3.0	86.0	5.0	2784.0	0.0	4.0	7.0	0.0	0.0	0.0	0.0	28.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743502	0.0	7626.0	4997.0	360.0	6120.0	182.0	3468.0	1899.0	2388.0	4596.0	0.0	22.0	706.0	66.0	1705.0	0.0	305.0	0.0	0.0	18.0	14.0	2.0	0.0	0.0	101.0	0.0	20.0	0.0	63.0	0.0	9.0	26.0	6.0	0.0	32.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743503	4.0	6829.0	3941.0	361.0	8572.0	82.0	3800.0	1258.0	3177.0	5353.0	0.0	17.0	325.0	52.0	1443.0	0.0	130.0	9.0	7.0	15.0	0.0	0.0	0.0	0.0	56.0	0.0	19.0	0.0	40.0	0.0	0.0	28.0	0.0	0.0	47.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743505	4.0	3755.0	1422.0	26.0	6300.0	0.0	5342.0	181.0	704.0	1026.0	0.0	4.0	228.0	3.0	2897.0	0.0	41.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	4.0	16.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743506	0.0	3357.0	597.0	85.0	4205.0	32.0	2446.0	304.0	811.0	851.0	9.0	3.0	112.0	7.0	1529.0	0.0	79.0	3.0	4.0	6.0	0.0	0.0	30.0	6.0	10.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	22.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743507	6.0	7238.0	3357.0	891.0	6200.0	163.0	4118.0	2374.0	3081.0	6931.0	0.0	12.0	693.0	161.0	1064.0	0.0	318.0	17.0	10.0	6.0	29.0	0.0	159.0	19.0	47.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	54.0	3.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743508	0.0	3459.0	1027.0	62.0	19296.0	0.0	9168.0	86.0	583.0	617.0	2.0	3.0	68.0	6.0	1521.0	0.0	25.0	8.0	0.0	3.0	4.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743509	0.0	7825.0	5402.0	439.0	13161.0	101.0	5436.0	1231.0	3599.0	5720.0	0.0	22.0	404.0	80.0	1924.0	0.0	248.0	3.0	5.0	15.0	5.0	0.0	21.0	0.0	110.0	0.0	9.0	0.0	69.0	0.0	0.0	22.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743510	0.0	1116.0	1013.0	105.0	4511.0	96.0	4395.0	102.0	1426.0	698.0	0.0	27.0	81.0	0.0	411.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743512	17.0	5377.0	689.0	75.0	3593.0	92.0	5404.0	391.0	902.0	498.0	0.0	0.0	266.0	31.0	4269.0	0.0	85.0	5.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743513	3.0	3729.0	1717.0	472.0	4803.0	137.0	2707.0	1671.0	1956.0	4330.0	9.0	12.0	389.0	89.0	632.0	12.0	172.0	44.0	8.0	3.0	14.0	0.0	99.0	0.0	39.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	139.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	8.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
SRR8743515	0.0	3676.0	1477.0	385.0	3476.0	147.0	2369.0	1383.0	1642.0	3228.0	10.0	14.0	392.0	55.0	784.0	11.0	187.0	4.0	10.0	7.0	15.0	0.0	129.0	3.0	54.0	0.0	23.0	0.0	0.0	0.0	9.0	8.0	6.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743516	0.0	2546.0	62.0	0.0	3193.0	5.0	1635.0	25.0	192.0	82.0	0.0	0.0	72.0	0.0	3952.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743517	3.0	4523.0	464.0	119.0	7915.0	60.0	5330.0	268.0	957.0	862.0	7.0	17.0	77.0	82.0	4997.0	0.0	133.0	16.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	11.0	3.0	0.0	41.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
